  -60.0000  250.0000    3.7288
  -60.0000  255.0000    3.7663
  -60.0000  260.0000    3.7964
  -60.0000  265.0000    3.8291
  -60.0000  270.0000    3.8921
  -60.0000  275.0000    3.9587
  -60.0000  280.0000    4.1339
  -60.0000  285.0000    4.3561
  -60.0000  290.0000    4.5584
  -60.0000  295.0000    4.7639
  -60.0000  300.0000    4.9093
  -60.0000  305.0000    5.0988
  -60.0000  310.0000    5.2748
  -60.0000  315.0000    5.4563
  -60.0000  320.0000    5.6287
  -60.0000  325.0000    5.7516
  -60.0000  330.0000    5.8400
  -60.0000  335.0000    5.9010
  -60.0000  340.0000    5.9449
  -60.0000  345.0000    5.9737
  -60.0000  350.0000    5.9871
  -60.0000  355.0000    5.9799
  -60.0000  360.0000    5.9651
  -55.0000    0.0000    6.3201
  -55.0000    5.0000    6.2496
  -55.0000   10.0000    6.1623
  -55.0000   15.0000    6.0492
  -55.0000   20.0000    5.9310
  -55.0000   25.0000    5.8316
  -55.0000   30.0000    5.7431
  -55.0000   35.0000    5.6502
  -55.0000   40.0000    5.5578
  -55.0000   45.0000    5.4982
  -55.0000   50.0000    5.4385
  -55.0000   55.0000    5.3776
  -55.0000   60.0000    5.3167
  -55.0000   65.0000    5.3166
  -55.0000   70.0000    5.3166
  -55.0000   75.0000    5.3207
  -55.0000   80.0000    5.3183
  -55.0000   85.0000    5.3264
  -55.0000   90.0000    5.3298
  -55.0000   95.0000    5.2379
  -55.0000  100.0000    5.1425
  -55.0000  105.0000    5.0956
  -55.0000  110.0000    5.0107
  -55.0000  115.0000    4.9299
  -55.0000  120.0000    4.8236
  -55.0000  125.0000    4.7645
  -55.0000  130.0000    4.7184
  -55.0000  135.0000    4.6693
  -55.0000  140.0000    4.6246
  -55.0000  145.0000    4.5629
  -55.0000  150.0000    4.4905
  -55.0000  155.0000    4.4767
  -55.0000  160.0000    4.4679
  -55.0000  165.0000    4.4334
  -55.0000  170.0000    4.3880
  -55.0000  175.0000    4.3678
  -55.0000  180.0000    4.3421
  -55.0000  185.0000    4.3023
  -55.0000  190.0000    4.2470
  -55.0000  195.0000    4.2092
  -55.0000  200.0000    4.1348
  -55.0000  205.0000    4.0472
  -55.0000  210.0000    3.9542
  -55.0000  215.0000    3.8634
  -55.0000  220.0000    3.7960
  -55.0000  225.0000    3.7540
  -55.0000  230.0000    3.7301
  -55.0000  235.0000    3.7152
  -55.0000  240.0000    3.7118
  -55.0000  245.0000    3.7286
  -55.0000  250.0000    3.7614
  -55.0000  255.0000    3.7993
  -55.0000  260.0000    3.8373
  -55.0000  265.0000    3.8643
  -55.0000  270.0000    3.9323
  -55.0000  275.0000    4.0078
  -55.0000  280.0000    4.2300
  -55.0000  285.0000    4.5012
  -55.0000  290.0000    4.7849
  -55.0000  295.0000    5.0632
  -55.0000  300.0000    5.2775
  -55.0000  305.0000    5.4822
  -55.0000  310.0000    5.6986
  -55.0000  315.0000    5.9181
  -55.0000  320.0000    6.0938
  -55.0000  325.0000    6.2099
